実装済み	区分	//ID	Name	Jname	Type	Price	Sell	Weight	ATK	DEF	Range	Slot	Job	Gender	Loc	wLV	eLV	resorce	View	Refine	{UseScript}	{EquipScript}	{UnEquipScript}			ID	Upper	Zone	Dropable	Sellable	Storageable	GuildStorageable	Cartable	Delay	Cooldown	Buyingable	Nonconsume	DropEffect	"ID,Upper,Zone,Dropable,Sellable,Storageable,GuildStorageable,Cartable,Delay,Cooldown,Buyingable,Nonconsume,DropEffect"	//	条件詳細			
0	肩にかける物	480170	robe	深海生物のマント	4		10	400	0:0	50:5		0	2074075135	2	4		100	維嫌税諺塘	0	1	"{},{},{}"			"480170,robe,深海生物のマント,4,,10,400,0:0,50:5,,0,2074075135,2,4,,100,0,1,{},{},{}"		480170	0	0	1	0	0	1	1	0	0	0	0	0	"480170,0,0,1,0,0,1,1,0,0,0,0,0"	//深海生物のマント	NPC売却・倉庫への移動のみ			
0	衣装	480176	cos	[衣装] 青薔薇の庭園	4		10	0				0	2074075135	2	8192		1	C_Blue_Rose_Garden	127	0	"{},{},{}"			"480176,cos,[衣装] 青薔薇の庭園,4,,10,0,,,,0,2074075135,2,8192,,1,127,0,{},{},{}"																	衣装			
0	衣装	480177	cos	[衣装] クラッチブーケ	4		10	0				0	2074075135	2	8192		1	C_Clutch_Bouquet	128	0	"{},{},{}"			"480177,cos,[衣装] クラッチブーケ,4,,10,0,,,,0,2074075135,2,8192,,1,128,0,{},{},{}"																	衣装			
0	衣装	480181	cos	[衣装] ピタヤリュック	4		10	0				0	2074075135	2	8192		1	C_Pitaya_G_Bag	129	0	"{},{},{}"			"480181,cos,[衣装] ピタヤリュック,4,,10,0,,,,0,2074075135,2,8192,,1,129,0,{},{},{}"																	衣装			
0	肩にかける物	480184	robe	ぽかぽかタンポポケープ	4		10	100	0:0	12:0		1	2074075135	2	4		100	Warm_Dandelion_Cape_J	0	1	"{},{},{}"			"480184,robe,ぽかぽかタンポポケープ,4,,10,100,0:0,12:0,,1,2074075135,2,4,,100,0,1,{},{},{}"																	条件なし			
0	衣装	480187	cos	[衣装] ウェディングリボン	4		10	0				0	2074075135	2	8192		1	C_Wedding_Ribbon	130	0	"{},{},{}"			"480187,cos,[衣装] ウェディングリボン,4,,10,0,,,,0,2074075135,2,8192,,1,130,0,{},{},{}"																	衣装			
0	呪いの集合体	480188	robe	ヴァルキリーカースブライト	4		10	400	0:0	38:0		1	2074075135	2	4		100	Valkyrie_Curse_blight	131	1	"{},{},{}"			"480188,robe,ヴァルキリーカースブライト,4,,10,400,0:0,38:0,,1,2074075135,2,4,,100,131,1,{},{},{}"																	条件なし			
0	衣装	480189	cos	[衣装] ヴァルキリーカースブライト	4		10	0				0	2074075135	2	8192		1	Valkyrie_Curse_blight	131	0	"{},{},{}"			"480189,cos,[衣装] ヴァルキリーカースブライト,4,,10,0,,,,0,2074075135,2,8192,,1,131,0,{},{},{}"																	衣装			
0	衣装	480198	cos	[衣装] 輝く月桂樹の翼	4		10	0				0	2074075135	2	8192		1	20th_Anniversary_Wing	136	0	"{},{},{}"			"480198,cos,[衣装] 輝く月桂樹の翼,4,,10,0,,,,0,2074075135,2,8192,,1,136,0,{},{},{}"		480198	0	0	1	0	0	1	1	0	0	0	0	0	"480198,0,0,1,0,0,1,1,0,0,0,0,0"	//[衣装] 輝く月桂樹の翼	NPC売却・倉庫への移動のみ(衣装)			
0	衣装	480199	cos	[衣装] アスタロトの翼	4		10	0				0	2074075135	2	8192		1	C_Guardian_Wingdeco	139	0	"{},{},{}"			"480199,cos,[衣装] アスタロトの翼,4,,10,0,,,,0,2074075135,2,8192,,1,139,0,{},{},{}"		480199	0	0	1	0	0	1	1	0	0	0	0	0	"480199,0,0,1,0,0,1,1,0,0,0,0,0"	//[衣装] アスタロトの翼	NPC売却・倉庫への移動のみ(衣装)			
0	衣装	480200	cos	[衣装] 智天使の羽耳	4		10	0				0	2074075135	2	2048		1	C_Guardian_Wing	2282	0	"{},{},{}"			"480200,cos,[衣装] 智天使の羽耳,4,,10,0,,,,0,2074075135,2,2048,,1,2282,0,{},{},{}"		480200	0	0	1	0	0	1	1	0	0	0	0	0	"480200,0,0,1,0,0,1,1,0,0,0,0,0"	//[衣装] 智天使の羽耳	NPC売却・倉庫への移動のみ(衣装)			
0	衣装	480201	cos	[衣装] 智天使の翼	4		10	0				0	2074075135	2	8192		1	C_Guardian_Angelwing	138	0	"{},{},{}"			"480201,cos,[衣装] 智天使の翼,4,,10,0,,,,0,2074075135,2,8192,,1,138,0,{},{},{}"		480201	0	0	1	0	0	1	1	0	0	0	0	0	"480201,0,0,1,0,0,1,1,0,0,0,0,0"	//[衣装] 智天使の翼	NPC売却・倉庫への移動のみ(衣装)			
0	衣装	480202	cos	[衣装] フェアリーウィング(虹)	4		10	0				0	2074075135	2	8192		1	C_Guardian_Butterwing	140	0	"{},{},{}"			"480202,cos,[衣装] フェアリーウィング(虹),4,,10,0,,,,0,2074075135,2,8192,,1,140,0,{},{},{}"		480202	0	0	1	0	0	1	1	0	0	0	0	0	"480202,0,0,1,0,0,1,1,0,0,0,0,0"	//[衣装] フェアリーウィング(虹)	NPC売却・倉庫への移動のみ(衣装)			
0	衣装	480203	cos	[衣装] 青の魔法陣	4		10	0				0	2074075135	2	8192		1	Magiccircle_Blue_TW	0	0	"{},{ hateffect 71,TRUE; },{ hateffect 71,FALSE; }"			"480203,cos,[衣装] 青の魔法陣,4,,10,0,,,,0,2074075135,2,8192,,1,0,0,{},{ hateffect 71,TRUE; },{ hateffect 71,FALSE; }"																	衣装			
0	衣装	480204	cos	[衣装] 紺碧のリボン	4		10	0				0	2074075135	2	8192		1	C_Back_Ribbon_Bell_BU	135	0	"{},{},{}"			"480204,cos,[衣装] 紺碧のリボン,4,,10,0,,,,0,2074075135,2,8192,,1,135,0,{},{},{}"																	衣装			
0	衣装	480205	cos	[衣装] アストラの加護	4		10	0				0	2074075135	2	8192		1	C_Astra_Blessing	134	0	"{},{},{}"			"480205,cos,[衣装] アストラの加護,4,,10,0,,,,0,2074075135,2,8192,,1,134,0,{},{},{}"																	衣装			
0	衣装	480207	cos	[衣装] 旅人の万能鞄	4		10	0				0	2074075135	2	8192		1	C_Traveller_Bag	137	0	"{},{},{}"			"480207,cos,[衣装] 旅人の万能鞄,4,,10,0,,,,0,2074075135,2,8192,,1,137,0,{},{},{}"																	衣装			
0	肩にかける物	480220	robe	ジンベエザメフロート	4		10	400	0:0	0:0		1	2074075135	2	4		100	Whale_Shark_Float	0	1	"{ /* robe Whale_Shark_Float ID 144 */ },{},{}"			"480220,robe,ジンベエザメフロート,4,,10,400,0:0,0:0,,1,2074075135,2,4,,100,0,1,{ /* robe Whale_Shark_Float ID 144 */ },{},{}"																	条件なし			
0	衣装	480221	cos	[衣装] 九尾狐の尻尾	4		10	0				0	2074075135	2	8192		1	C_Ninetail_Tail	145	0	"{},{},{}"			"480221,cos,[衣装] 九尾狐の尻尾,4,,10,0,,,,0,2074075135,2,8192,,1,145,0,{},{},{}"																	衣装			
0	衣装	480222	cos	[衣装] 和傘	4		10	0				0	2074075135	2	8192		1	C_J_Umbrella	146	0	"{},{},{}"			"480222,cos,[衣装] 和傘,4,,10,0,,,,0,2074075135,2,8192,,1,146,0,{},{},{}"																	衣装			
0	衣装	480223	cos	[衣装] ムラニャサ	4		10	0				0	2074075135	2	8192		1	C_Muranyasa	147	0	"{},{},{}"			"480223,cos,[衣装] ムラニャサ,4,,10,0,,,,0,2074075135,2,8192,,1,147,0,{},{},{}"																	衣装			
0	肩にかける物	480228	robe	ディア・デ・ムエルトス	4		10	300	0:0	12:0		1	2074075135	2	4		100	Day_of_the_Dead	159	1	"{},{},{}"			"480228,robe,ディア・デ・ムエルトス,4,,10,300,0:0,12:0,,1,2074075135,2,4,,100,159,1,{},{},{}"																	条件なし			
0	衣装	480235	cos	[衣装] ディアボリックフレンド	4		10	0				0	2074075135	2	8192		1	C_Diabolic_Friend	148	0	"{},{},{}"			"480235,cos,[衣装] ディアボリックフレンド,4,,10,0,,,,0,2074075135,2,8192,,1,148,0,{},{},{}"																	衣装			
0	衣装	480236	cos	[衣装] ビッグマジックブック	4		10	0				0	2074075135	2	8192		1	C_Big_Magic_Book	149	0	"{},{},{}"			"480236,cos,[衣装] ビッグマジックブック,4,,10,0,,,,0,2074075135,2,8192,,1,149,0,{},{},{}"																	衣装			
0	衣装	480243	cos	[衣装] シナモンのリュック	4		10	0				0	2074075135	2	8192		1	C_JP_EV16	152	0	"{},{},{}"			"480243,cos,[衣装] シナモンのリュック,4,,10,0,,,,0,2074075135,2,8192,,1,152,0,{},{},{}"																	衣装			
0	衣装	480244	cos	[衣装] 王冠をつけたシナモンのリュック	4		10	0				0	2074075135	2	8192		1	C_JP_EV17	153	0	"{},{},{}"			"480244,cos,[衣装] 王冠をつけたシナモンのリュック,4,,10,0,,,,0,2074075135,2,8192,,1,153,0,{},{},{}"																	衣装			
0	肩にかける物	480245	robe	王冠をつけたシナモンのリュック	4		10	300	0:0	0:0		0	2074075135	2	4		1	C_JP_EV17	153	1	"{},{},{}"			"480245,robe,王冠をつけたシナモンのリュック,4,,10,300,0:0,0:0,,0,2074075135,2,4,,1,153,1,{},{},{}"																	条件なし			
0	衣装	480246	cos	[衣装] ヴァルキリーの槍	4		10	0				0	2074075135	2	8192		1	C_Valkyrie_Spear	154	0	"{},{},{}"			"480246,cos,[衣装] ヴァルキリーの槍,4,,10,0,,,,0,2074075135,2,8192,,1,154,0,{},{},{}"																	衣装			
0	衣装	480247	cos	[衣装] 大きなエンジェリング	4		10	0				0	2074075135	2	8192		1	C_Giant_Angeling	155	0	"{},{},{}"			"480247,cos,[衣装] 大きなエンジェリング,4,,10,0,,,,0,2074075135,2,8192,,1,155,0,{},{},{}"																	衣装			
0	ゆらゆら揺れる羽	480251	robe	ミステリーウィング	4		10	500	0:0	50:0		1	2074075135	2	4		100	C_Mystical_Wing	156	1	"{},{},{}"			"480251,robe,ミステリーウィング,4,,10,500,0:0,50:0,,1,2074075135,2,4,,100,156,1,{},{},{}"																	条件なし			
0	衣装	480252	cos	[衣装] ミステリーウィング	4		10	0				0	2074075135	2	8192		1	C_Mystical_Wing	156	0	"{},{},{}"			"480252,cos,[衣装] ミステリーウィング,4,,10,0,,,,0,2074075135,2,8192,,1,156,0,{},{},{}"																	衣装			
0	衣装	480271	cos	[衣装] エンジェリックロング(ブロンド)	4		10	0				0	2074075135	2	8192		1	C_Angelic_Long_BD	2328	0	"{},{},{}"			"480271,cos,[衣装] エンジェリックロング(ブロンド),4,,10,0,,,,0,2074075135,2,8192,,1,2328,0,{},{},{}"																	衣装			
0	衣装	480272	cos	[衣装] エンジェリックロング(ロイヤルブロンド)	4		10	0				0	2074075135	2	8192		1	C_Angelic_Long_RBD	2329	0	"{},{},{}"			"480272,cos,[衣装] エンジェリックロング(ロイヤルブロンド),4,,10,0,,,,0,2074075135,2,8192,,1,2329,0,{},{},{}"																	衣装			
0	衣装	480273	cos	[衣装] エンジェリックロング(シルバー)	4		10	0				0	2074075135	2	8192		1	C_Angelic_Long_SV	2330	0	"{},{},{}"			"480273,cos,[衣装] エンジェリックロング(シルバー),4,,10,0,,,,0,2074075135,2,8192,,1,2330,0,{},{},{}"																	衣装			
0	衣装	480274	cos	[衣装] エンジェリックロング(ロイヤルシルバー)	4		10	0				0	2074075135	2	8192		1	C_Angelic_Long_RSV	2331	0	"{},{},{}"			"480274,cos,[衣装] エンジェリックロング(ロイヤルシルバー),4,,10,0,,,,0,2074075135,2,8192,,1,2331,0,{},{},{}"																	衣装			
0	衣装	480279	cos	[衣装] ポリンの注射器	4		10	0				0	2074075135	2	8192		1	C_Poring_Syringe	161	0	"{},{},{}"			"480279,cos,[衣装] ポリンの注射器,4,,10,0,,,,0,2074075135,2,8192,,1,161,0,{},{},{}"																	衣装			
0	衣装	480280	cos	[衣装] でっかミルキーリボマント	4		10	0				0	2074075135	2	8192		1	C_Big_Ribbon_Cloak_WH	162	0	"{},{},{}"			"480280,cos,[衣装] でっかミルキーリボマント,4,,10,0,,,,0,2074075135,2,8192,,1,162,0,{},{},{}"																	衣装			
0	衣装	480282	cos	[衣装] 古代龍の魔槍	4		10	0				0	2074075135	2	8192		1	C_Ancient_Dragon_Spear	163	0	"{},{},{}"			"480282,cos,[衣装] 古代龍の魔槍,4,,10,0,,,,0,2074075135,2,8192,,1,163,0,{},{},{}"																	衣装			
0	衣装	480288	cos	[衣装] ダークロードのマント	4		10	0				0	2074075135	2	8192		1	C_Dark_Lord_Cloak	164	0	"{},{},{}"			"480288,cos,[衣装] ダークロードのマント,4,,10,0,,,,0,2074075135,2,8192,,1,164,0,{},{},{}"																	衣装			
0	衣装	480289	cos	[衣装] 月夜花の鐘	4		10	0				0	2074075135	2	8192		1	C_Moonlight_Bell	165	0	"{},{},{}"			"480289,cos,[衣装] 月夜花の鐘,4,,10,0,,,,0,2074075135,2,8192,,1,165,0,{},{},{}"																	衣装			
0	衣装	480290	cos	[衣装] ロードオブデスの盾	4		10	0				0	2074075135	2	8192		1	C_Lord_Of_Death_Shield	166	0	"{},{},{}"			"480290,cos,[衣装] ロードオブデスの盾,4,,10,0,,,,0,2074075135,2,8192,,1,166,0,{},{},{}"																	衣装			
0	ドラゴンの鱗	480293	robe	ドラゴンスケイルショール	4		10	400	0:0	50:5		0	2074075135	2	4		100	球掘逸税需衣	0	1	"{},{},{}"			"480293,robe,ドラゴンスケイルショール,4,,10,400,0:0,50:5,,0,2074075135,2,4,,100,0,1,{},{},{}"		480293	0	0	1	0	0	1	1	0	0	0	0	0	"480293,0,0,1,0,0,1,1,0,0,0,0,0"	//ドラゴンスケイルショール	NPC売却・倉庫への移動のみ			
0	衣装	480295	cos	[衣装] 桜の枝	4		10	0				0	2074075135	2	8192		1	C_Sakura_Branch	167	0	"{},{},{}"			"480295,cos,[衣装] 桜の枝,4,,10,0,,,,0,2074075135,2,8192,,1,167,0,{},{},{}"																	衣装			
0	衣装	480296	cos	[衣装] 桜吹雪	4		10	0				0	2074075135	2	8192		1	C_Sakura_Fubuki	0	0	"{},{ hateffect 86,TRUE; }, hateffect 86,FALSE; }"			"480296,cos,[衣装] 桜吹雪,4,,10,0,,,,0,2074075135,2,8192,,1,0,0,{},{ hateffect 86,TRUE; }, hateffect 86,FALSE; }"																	衣装			
0	衣装	480310	cos	[衣装] 大きなマッドバニー	4		10	0				0	2074075135	2	8192		1	C_Giant_Mad_Bunny	172	0	"{},{},{}"			"480310,cos,[衣装] 大きなマッドバニー,4,,10,0,,,,0,2074075135,2,8192,,1,172,0,{},{},{}"																	衣装			
0	衣装	480311	cos	[衣装] 幸せの鍵	4		10	0				0	2074075135	2	8192		1	C_Key_To_Happiness	173	0	"{},{},{}"			"480311,cos,[衣装] 幸せの鍵,4,,10,0,,,,0,2074075135,2,8192,,1,173,0,{},{},{}"																	衣装			
	衣装	480315	cos	[衣装] ミルキィ	4		10	0				0	2074075135	2	8192		1	C_Milky	176	0	"{},{},{}"			"480315,cos,[衣装] ミルキィ,4,,10,0,,,,0,2074075135,2,8192,,1,176,0,{},{},{}"																	衣装			
	衣装	480316	cos	[衣装] ラブリュス	4		10	0				0	2074075135	2	8192		1	C_Labrys	177	0	"{},{},{}"			"480316,cos,[衣装] ラブリュス,4,,10,0,,,,0,2074075135,2,8192,,1,177,0,{},{},{}"																	衣装			
	圧縮された魔力	480317	robe	マジックコンプレッション	4		10	300	0:0	12:0		1	2074075135		4		100		0	1	"{},{},{}"			"480317,robe,マジックコンプレッション,4,,10,300,0:0,12:0,,1,2074075135,,4,,100,0,1,{},{},{}"																	条件なし			
	衣装	480318	cos	[衣装] ディヴァインフィーニクス	4		10	0				0	2074075135	2	8192		1	C_Divine_Phoenix	178	0	"{},{},{}"	add2308		"480318,cos,[衣装] ディヴァインフィーニクス,4,,10,0,,,,0,2074075135,2,8192,,1,178,0,{},{},{}"																	条件なし			
	不死鳥の卵	480319	robe	ディヴァインフィーニクス	4		10	400	0:0	38:0		1	2074075135	2	4		100	C_Divine_Phoenix	178	1	"{},{},{}"	add2308		"480319,robe,ディヴァインフィーニクス,4,,10,400,0:0,38:0,,1,2074075135,2,4,,100,178,1,{},{},{}"																	条件なし			
	衣装	480320	cos	[衣装] アクアのヒレ飾り	4		10	0				0	2074075135	2	8192		1	C_Aqua_Fin_Decoration	179	0	"{},{},{}"	add2307		"480320,cos,[衣装] アクアのヒレ飾り,4,,10,0,,,,0,2074075135,2,8192,,1,179,0,{},{},{}"																	衣装			
	衣装	480321	cos	[衣装] サーフボード	4		10	0				0	2074075135	2	8192		1	C_Surf_Board	180	0	"{},{},{}"	add2307		"480321,cos,[衣装] サーフボード,4,,10,0,,,,0,2074075135,2,8192,,1,180,0,{},{},{}"																	衣装			
	衣装	480330	cos	[衣装] ヒーローマント	4		10	0				0	2074075135	2	8192		1	C_Vietnam_flag_hood	122	0	"{},{},{}"			"480330,cos,[衣装] ヒーローマント,4,,10,0,,,,0,2074075135,2,8192,,1,122,0,{},{},{}"		480330	0	0	1	0	0	1	1	0	0	0	0	0	"480330,0,0,1,0,0,1,1,0,0,0,0,0"	//[衣装] ヒーローマント	NPC売却・倉庫への移動のみ(衣装)			
	肩にかける物	480331	robe	マジックバリアークロース	4		10	400	0:0	38:0		1	2074075135	2	4		200	MD_Geffen_Hood3	0	1	"{},{},{}"	add2307		"480331,robe,マジックバリアークロース,4,,10,400,0:0,38:0,,1,2074075135,2,4,,200,0,1,{},{},{}"																	条件なし			
	衣装	480335	cos	[衣装] ポリンサーフボード	4		10	0				0	2074075135	2	8192		1	C_Surf_Board_Poring	186	0	"{},{},{}"	add2308		"480335,cos,[衣装] ポリンサーフボード,4,,10,0,,,,0,2074075135,2,8192,,1,186,0,{},{},{}"		480335	0	0	1	0	0	1	1	0	0	0	0	0	"480335,0,0,1,0,0,1,1,0,0,0,0,0"	//[衣装] ポリンサーフボード	NPC売却・倉庫への移動のみ(衣装)			
	衣装	480336	cos	[衣装] 森の夏休み	4		10	0				0	2074075135	2	8192		1	C_Forest_S_Vacation	187	0	"{},{},{}"	add2308		"480336,cos,[衣装] 森の夏休み,4,,10,0,,,,0,2074075135,2,8192,,1,187,0,{},{},{}"		480336	0	0	1	0	0	1	1	0	0	0	0	0	"480336,0,0,1,0,0,1,1,0,0,0,0,0"	//[衣装] 森の夏休み	NPC売却・倉庫への移動のみ(衣装)			
	衣装	480337	cos	[衣装] ライフル	4		10	0				0	2074075135	2	8192		1	C_Rifle	188	0	"{},{},{}"	add2308		"480337,cos,[衣装] ライフル,4,,10,0,,,,0,2074075135,2,8192,,1,188,0,{},{},{}"																	条件なし			
1	リング	490009	acc	磨羯宮のリング	4		10	100	0:0	0:0		0	2074075135	2	136		1	Capricon_Ring_J	0	0	"{},{},{}"			"490009,acc,磨羯宮のリング,4,,10,100,0:0,0:0,,0,2074075135,2,136,,1,0,0,{},{},{}"		490009	0	0	1	0	0	1	1	0	0	0	0	0	"490009,0,0,1,0,0,1,1,0,0,0,0,0"	//磨羯宮のリング	NPC売却・倉庫への移動のみ			
1	リング	490010	acc	処女宮のリング	4		10	100	0:0	0:0		0	2074075135	2	136		1	Virgo_Ring_J	0	0	"{},{},{}"			"490010,acc,処女宮のリング,4,,10,100,0:0,0:0,,0,2074075135,2,136,,1,0,0,{},{},{}"		490010	0	0	1	0	0	1	1	0	0	0	0	0	"490010,0,0,1,0,0,1,1,0,0,0,0,0"	//処女宮のリング	NPC売却・倉庫への移動のみ			
1	アクセサリー	490013	acc	悪鬼羅刹の指輪	4		10	100	0:0	0:0		1	2074075135	2	136		100	Devil_Ring	0	0	"{},{},{}"			"490013,acc,悪鬼羅刹の指輪,4,,10,100,0:0,0:0,,1,2074075135,2,136,,100,0,0,{},{},{}"																	条件なし			
1	アクセサリー	490016	acc	傀儡の腕輪	4		10	400	0:0	5:0		1	2074075135	2	136		100	Bracelet_Of_Puppet	0	0	"{},{},{}"			"490016,acc,傀儡の腕輪,4,,10,400,0:0,5:0,,1,2074075135,2,136,,100,0,0,{},{},{}"																	条件なし			
1	アクセサリー	490021	acc	デモニッシュガントレット	4		10	800	0:0	2:15		1	2074075135	2	136		100	Magic_Gauntlet	0	0	"{},{},{}"			"490021,acc,デモニッシュガントレット,4,,10,800,0:0,2:15,,1,2074075135,2,136,,100,0,0,{},{},{}"																	条件なし			
1	アクセサリー	490022	acc	迅雷の指輪	4		10	300	0:0	0:0		1	2074075135	2	136		100	TrustRing	0	0	"{},{},{}"			"490022,acc,迅雷の指輪,4,,10,300,0:0,0:0,,1,2074075135,2,136,,100,0,0,{},{},{}"																	条件なし			
1	アクセサリー	490024	acc	オートマティックチップα-I	4		10	100	0:0	0:0		0	2074075135	2	136		165	Auto_B_R	0	0	"{},{},{}"			"490024,acc,オートマティックチップα-I,4,,10,100,0:0,0:0,,0,2074075135,2,136,,165,0,0,{},{},{}"																	条件なし			
1	アクセサリー	490025	acc	オートマティックチップα-II	4		10	100	0:0	0:0		0	2074075135	2	136		165	Auto_B_L	0	0	"{},{},{}"			"490025,acc,オートマティックチップα-II,4,,10,100,0:0,0:0,,0,2074075135,2,136,,165,0,0,{},{},{}"																	条件なし			
1	アクセサリー	490026	acc	オートマティックチップβ-I	4		10	100	0:0	0:0		0	2074075135	2	136		165	Auto_BC_R	0	0	"{},{},{}"			"490026,acc,オートマティックチップβ-I,4,,10,100,0:0,0:0,,0,2074075135,2,136,,165,0,0,{},{},{}"																	条件なし			
1	アクセサリー	490027	acc	オートマティックチップβ-II	4		10	1100	0:0	0:0		0	2074075135	2	136		165	Auto_BC_L	0	0	"{},{},{}"			"490027,acc,オートマティックチップβ-II,4,,10,1100,0:0,0:0,,0,2074075135,2,136,,165,0,0,{},{},{}"																	条件なし			
1	リング	490028	acc	白羊宮のリング	4		10	100	0:0	0:0		0	2074075135	2	136		1	Aries_Ring_J	0	0	"{},{},{}"			"490028,acc,白羊宮のリング,4,,10,100,0:0,0:0,,0,2074075135,2,136,,1,0,0,{},{},{}"		490028	0	0	1	0	0	1	1	0	0	0	0	0	"490028,0,0,1,0,0,1,1,0,0,0,0,0"	//白羊宮のリング	NPC売却・倉庫への移動のみ			
1	アクセサリー	490029	acc	ゲフェニア 氷の魔道具	4		10	500	0:0	2:10		1	2074075135	2	136		100	Geffenia_Magictool_Ice	0	0	"{},{},{}"			"490029,acc,ゲフェニア 氷の魔道具,4,,10,500,0:0,2:10,,1,2074075135,2,136,,100,0,0,{},{},{}"																	条件なし			
1	アクセサリー	490031	acc	ペタルの尻尾	4		10	100	0:0	3:0		1	2074075135	2	136		100	Petal_Tail	0	0	"{},{},{}"			"490031,acc,ペタルの尻尾,4,,10,100,0:0,3:0,,1,2074075135,2,136,,100,0,0,{},{},{}"																	条件なし			
1	リング	490032	acc	双児宮のリング	4		10	100	0:0	0:0		0	2074075135	2	136		1	Gemini_Ring_J	0	0	"{},{},{}"			"490032,acc,双児宮のリング,4,,10,100,0:0,0:0,,0,2074075135,2,136,,1,0,0,{},{},{}"		490032	0	0	1	0	0	1	1	0	0	0	0	0	"490032,0,0,1,0,0,1,1,0,0,0,0,0"	//双児宮のリング	NPC売却・倉庫への移動のみ			
1	リング	490034	acc	双魚宮のリング	4		10	100	0:0	0:0		0	2074075135	2	136		1	Pisces_Ring_J	0	0	"{},{},{}"			"490034,acc,双魚宮のリング,4,,10,100,0:0,0:0,,0,2074075135,2,136,,1,0,0,{},{},{}"		490034	0	0	1	0	0	1	1	0	0	0	0	0	"490034,0,0,1,0,0,1,1,0,0,0,0,0"	//双魚宮のリング	NPC売却・倉庫への移動のみ			
1	アクセサリー	490035	acc	ソロモンのペンダント	4		10	500	0:0	0:0		0	2074075135	2	8		100	Pendant_of_Solomon	0	0	"{},{},{}"			"490035,acc,ソロモンのペンダント,4,,10,500,0:0,0:0,,0,2074075135,2,8,,100,0,0,{},{},{}"																	条件なし			
1	アクセサリー	490036	acc	ソロモンのペンダント	4		10	500	0:0	0:0		1	2074075135	2	8		100	Pendant_of_Solomon	0	0	"{},{},{}"			"490036,acc,ソロモンのペンダント,4,,10,500,0:0,0:0,,1,2074075135,2,8,,100,0,0,{},{},{}"																	条件なし			
1	リング	490037	acc	ダークリング	4		10	100	0:0	0:0		1	2074075135	2	136		100	Dark_Ring	0	0	"{},{},{}"			"490037,acc,ダークリング,4,,10,100,0:0,0:0,,1,2074075135,2,136,,100,0,0,{},{},{}"																	条件なし			
1	リング	490038	acc	知覚増幅リング	4		10	100	0:0	0:15		1	2074075135	2	136		100	Sixth_Sense_Ring	0	0	"{},{},{}"			"490038,acc,知覚増幅リング,4,,10,100,0:0,0:15,,1,2074075135,2,136,,100,0,0,{},{},{}"																	条件なし			
1	リング	490041	acc	人馬宮のリング	4		10	100	0:0	0:0		0	2074075135	2	136		1	Sagittarius_Ring_J	0	0	"{},{},{}"			"490041,acc,人馬宮のリング,4,,10,100,0:0,0:0,,0,2074075135,2,136,,1,0,0,{},{},{}"		490041	0	0	1	0	0	1	1	0	0	0	0	0	"490041,0,0,1,0,0,1,1,0,0,0,0,0"	//人馬宮のリング	NPC売却・倉庫への移動のみ			
1	指輪	490042	acc	王者の指輪	4		10	100	0:0	150:15		1	2074075135	2	136		130	Kingly_Ring	0	0	"{},{},{}"			"490042,acc,王者の指輪,4,,10,100,0:0,150:15,,1,2074075135,2,136,,130,0,0,{},{},{}"																	条件なし			
1	指輪	490043	acc	半龍王女の指輪	4		10	100	0:0	0:0		1	2074075135	2	8		130	HalfBlood_Princess_Ring	0	0	"{},{},{}"			"490043,acc,半龍王女の指輪,4,,10,100,0:0,0:0,,1,2074075135,2,8,,130,0,0,{},{},{}"																	条件なし			
0	アクセサリー	490044	acc	シンフルルビーリング	4		10	100	0:0	0:0		1	2074075135	2	8		200	Sin_Ring_R	0	0	"{},{},{}"			"490044,acc,シンフルルビーリング,4,,10,100,0:0,0:0,,1,2074075135,2,8,,200,0,0,{},{},{}"		490044	0	0	1	0	0	1	1	0	0	0	0	0	"490044,0,0,1,0,0,1,1,0,0,0,0,0"	//シンフルルビーリング	NPC売却・倉庫への移動のみ			
0	アクセサリー	490045	acc	シンフルルビーネックレス	4		10	100	0:0	0:0		1	2074075135	2	8		200	Sin_Necklace_R	0	0	"{},{},{}"			"490045,acc,シンフルルビーネックレス,4,,10,100,0:0,0:0,,1,2074075135,2,8,,200,0,0,{},{},{}"		490045	0	0	1	0	0	1	1	0	0	0	0	0	"490045,0,0,1,0,0,1,1,0,0,0,0,0"	//シンフルルビーネックレス	NPC売却・倉庫への移動のみ			
0	アクセサリー	490046	acc	シンフルエメラルドリング	4		10	100	0:0	0:0		1	2074075135	2	8		200	Sin_Ring_E	0	0	"{},{},{}"			"490046,acc,シンフルエメラルドリング,4,,10,100,0:0,0:0,,1,2074075135,2,8,,200,0,0,{},{},{}"		490046	0	0	1	0	0	1	1	0	0	0	0	0	"490046,0,0,1,0,0,1,1,0,0,0,0,0"	//シンフルエメラルドリング	NPC売却・倉庫への移動のみ			
0	アクセサリー	490047	acc	シンフルエメラルドネックレス	4		10	100	0:0	0:0		1	2074075135	2	8		200	Sin_Necklace_E	0	0	"{},{},{}"			"490047,acc,シンフルエメラルドネックレス,4,,10,100,0:0,0:0,,1,2074075135,2,8,,200,0,0,{},{},{}"		490047	0	0	1	0	0	1	1	0	0	0	0	0	"490047,0,0,1,0,0,1,1,0,0,0,0,0"	//シンフルエメラルドネックレス	NPC売却・倉庫への移動のみ			
