masterID	ID	鑑定名	id	未鑑定名	id	鑑定ソース	id	未鑑定ソース	addday
13121	13121		13121		13121		13121		
13122	13122		13122		13122		13122		
13123	13123		13123		13123		13123		
13124	13124		13124		13124		13124		
13125	13125		13125		13125		13125		
13126	13126		13126		13126		13126		
13127	13127		13127		13127		13127		
13128	13128		13128		13128		13128		
13129	13129		13129		13129		13129		
13130	13130	迅雷銃	13130	ハンドガン	13130	重軽税映恥	13130	縦什輯斗	
13131	13131	[レンタル] 猟乱銃	13131	レンタル装備	13131	Overfishing_Gun	13131	縦什輯斗	
13132	13132		13132		13132		13132		
13133	13133	無双銃	13133	ハンドガン	13133	巷瞬恥	13133	縦什輯斗	
13134	13134	アルテアアレス	13134	ハンドガン	13134	硝砺嬢_焼傾什	13134	縦什輯斗	
13135	13135	ヘブンズフェザー＆ヘルズファイア	13135	ハンドガン	13135	伯碕綜凪希_拍綜督戚嬢	13135	縦什輯斗	
13136	13136		13136		13136		13136		
13137	13137	アヴェンジャーハンドガン	13137	ハンドガン	13137	嬢坤煽軒瑳獄	13137	縦什輯斗	
13138	13138		13138		13138		13138		
13139	13139	一碧銃	13139	ハンドガン	13139	析混恥	13139	縦什輯斗	
13140	13140	ディーヴァハンドガン	13140	ハンドガン	13140	巨郊輩球闇	13140	茨球決什	
13141	13141	ミラージュハンドガン	13141	ハンドガン	13141	耕虞相輩球闇	13141	茨球決什	
13142	13142	邪念のハンドガン	13142	ハンドガン	13142	紫割税軒瑳獄	13142	縦什輯斗	
13143	13143	猟乱銃	13143	ハンドガン	13143	Overfishing_Gun	13143	縦什輯斗	
13144	13144		13144		13144		13144		
13145	13145	メタルデスアダー	13145	ハンドガン	13145	Calf_Deathadder_J	13145	茨球決什	
13146	13146		13146		13146		13146		
13147	13147	ブルートハンドガン	13147	ハンドガン	13147	Blut_Pistol	13147	茨球決什	
13148	13148		13148		13148		13148		
13149	13149		13149		13149		13149		
13150	13150	ブランチ	13150	ライフル	13150	虞戚巴	13150	虞戚巴	
13151	13151	サイクロン	13151	ライフル	13151	希紫戚適経	13151	虞戚巴	
13152	13152	サイクロン	13152	ライフル	13152	希紫戚適経	13152	虞戚巴	
13153	13153	ダスク	13153	ライフル	13153	希什滴	13153	虞戚巴	
13154	13154	ローリングストーン	13154	ショットガン	13154	縮越痔闇	13154	縮越痔闇	
13155	13155	ブラックローズ	13155	ショットガン	13155	希鷺痔闇	13155	縮越痔闇	
13156	13156	ゲートキーパー	13156	ショットガン	13156	惟戚闘徹遁	13156	縮越痔闇	
13157	13157	ドリフター	13157	ガトリングガン	13157	球軒覗斗	13157	球軒覗斗	
13158	13158	ブッチャー	13158	ガトリングガン	13158	祭団	13158	球軒覗斗	
13159	13159	ブッチャー	13159	ガトリングガン	13159	祭団	13159	球軒覗斗	
13160	13160	デストロイヤー	13160	グレネードガン	13160	巨什闘稽戚嬢	13160	巨什闘稽戚嬢	
13161	13161	デストロイヤー	13161	グレネードガン	13161	巨什闘稽戚嬢	13161	巨什闘稽戚嬢	
13162	13162	インフェルノ	13162	グレネードガン	13162	昔凪牽葛	13162	巨什闘稽戚嬢	
13163	13163	ロングバレル	13163	ライフル	13163	荊郊啓	13163	虞戚巴	
13164	13164	ロングバレル	13164	ライフル	13164	荊郊啓	13164	虞戚巴	
13165	13165	ジャングルカービン	13165	ライフル	13165	舛越朝朔	13165	虞戚巴	
13166	13166	ジャングルカービン	13166	ライフル	13166	舛越朝朔	13166	虞戚巴	
13167	13167	ゲートキーパーDD	13167	ショットガン	13167	惟戚闘徹遁DD	13167	縮越痔闇	
13168	13168	THUNDER-P	13168	ショットガン	13168	純希P	13168	縮越痔闇	
13169	13169	THUNDER-P	13169	ショットガン	13169	純希P	13169	縮越痔闇	
13170	13170	レバーアクションライフル	13170	ライフル	13170	傾獄衝芝虞戚巴	13170	虞戚巴	
13171	13171	未実装	13171	未実装	13171	希紫戚適経	13171	希紫戚適経	
13172	13172	未実装	13172	未実装	13172	球軒覗斗	13172	球軒覗斗	
13173	13173	未実装	13173	未実装	13173	惟戚闘徹遁	13173	惟戚闘徹遁	
13174	13174	未実装	13174	未実装	13174	巨什闘稽戚嬢	13174	巨什闘稽戚嬢	
13175	13175		13175		13175		13175		
13176	13176	グロリアスライフル	13176	ライフル	13176	荊郊啓	13176	荊郊啓	
13177	13177	グロリアスガトリングガン	13177	ガトリングガン	13177	球軒覗斗	13177	球軒覗斗	
13178	13178	グロリアスショットガン	13178	ショットガン	13178	希鷺痔闇	13178	希鷺痔闇	
13179	13179	グロリアスグレネードガン	13179	グレネードガン	13179	昔凪牽葛	13179	昔凪牽葛	
13180	13180		13180		13180		13180		
13181	13181		13181		13181		13181		
13182	13182		13182		13182		13182		
13183	13183		13183		13183		13183		
13184	13184	攻城戦TEライフル	13184	ライフル	13184	荊郊啓	13184	荊郊啓	
13185	13185	攻城戦TEガトリングガン	13185	ガトリングガン	13185	球軒覗斗	13185	球軒覗斗	
13186	13186	攻城戦TEショットガン	13186	ショットガン	13186	惟戚闘徹遁	13186	惟戚闘徹遁	
13187	13187	攻城戦TEグレネードガン	13187	グレネードガン	13187	巨什闘稽戚嬢	13187	巨什闘稽戚嬢	
13188	13188		13188		13188		13188		
13189	13189		13189		13189		13189		
13190	13190		13190		13190		13190		
13191	13191		13191		13191		13191		
13192	13192		13192		13192		13192		
13193	13193		13193		13193		13193		
13194	13194		13194		13194		13194		
13195	13195		13195		13195		13195		
13196	13196		13196		13196		13196		
13197	13197		13197		13197		13197		
13198	13198		13198		13198		13198		
13199	13199		13199		13199		13199		
13200	13200	バレット	13200	バレット	13200	鷺鹸	13200	鷺鹸	
13201	13201	シルバーバレット	13201	シルバーバレット	13201	叔獄鷺鹸	13201	叔獄鷺鹸	
13202	13202	ブラッドバレット	13202	ブラッドバレット	13202	鷺君巨漆	13202	鷺君巨漆	
13203	13203	ファイアスフィア	13203	ファイアスフィア	13203	巴傾嬢什杷嬢	13203	巴傾嬢什杷嬢	
13204	13204	ウィンドスフィア	13204	ウィンドスフィア	13204	虞戚闘閑什杷嬢	13204	虞戚闘閑什杷嬢	
13205	13205	ポイズンスフィア	13205	ポイズンスフィア	13205	匂戚草什杷嬢	13205	匂戚草什杷嬢	
13206	13206	ダークスフィア	13206	ダークスフィア	13206	鷺虞昔球什杷嬢	13206	鷺虞昔球什杷嬢	
13207	13207	アイススフィア	13207	アイススフィア	13207	覗軒臓什杷嬢	13207	覗軒臓什杷嬢	
13208	13208	ダンゴムシ	13208	ダンゴムシ	13208	因忽傾	13208	因忽傾	
13209	13209		13209		13209		13209		
13210	13210		13210		13210		13210		
13211	13211		13211		13211		13211		
13212	13212		13212		13212		13212		
13213	13213		13213		13213		13213		
13214	13214		13214		13214		13214		
13215	13215	APバレット	13215	APバレット	13215	旦逢添	13215	鷺鹸	
13216	13216	ブレイズバレット	13216	ブレイズバレット	13216	拙伸添	13216	鷺鹸	
13217	13217	フリージングバレット	13217	フリージングバレット	13217	桜衣添	13217	鷺鹸	
13218	13218	エレクトリックバレット	13218	エレクトリックバレット	13218	穿維添	13218	鷺鹸	
13219	13219	マジカルストーンバレット	13219	マジカルストーンバレット	13219	原汐添	13219	鷺鹸	
13220	13220	サンクタファイドバレット	13220	サンクタファイドバレット	13220	舛鉢添	13220	叔獄鷺鹸	
13221	13221	シルバーバレットC	13221	シルバーバレットC	13221	叔獄鷺鹸	13221	叔獄鷺鹸	
13222	13222	ブラッドバレットC	13222	ブラッドバレットC	13222	鷺君巨漆	13222	鷺君巨漆	
13223	13223		13223		13223		13223		
13224	13224		13224		13224		13224		
13225	13225		13225		13225		13225		
13226	13226		13226		13226		13226		
13227	13227		13227		13227		13227		
13228	13228	フレアバレット	13228	フレアバレット	13228	巴傾嬢鷺鹸	13228	巴傾嬢什杷嬢	
13229	13229	ライトニングバレット	13229	ライトニングバレット	13229	虞戚闘閑鷺鹸	13229	虞戚闘閑什杷嬢	
13230	13230	アイスバレット	13230	アイスバレット	13230	焼戚什鷺鹸	13230	覗軒臓什杷嬢	
13231	13231	ポイズンバレット	13231	ポイズンバレット	13231	匂戚草鷺鹸	13231	匂戚草什杷嬢	
13232	13232	ブラインドバレット	13232	ブラインドバレット	13232	鷺虞昔球鷺鹸	13232	鷺虞昔球什杷嬢	
13233	13233		13233		13233		13233		
13234	13234		13234		13234		13234		
13235	13235		13235		13235		13235		
13236	13236		13236		13236		13236		
13237	13237		13237		13237		13237		
13238	13238		13238		13238		13238		
13239	13239		13239		13239		13239		
13240	13240		13240		13240		13240		
13241	13241		13241		13241		13241		
13242	13242		13242		13242		13242		
13243	13243		13243		13243		13243		
13244	13244		13244		13244		13244		
13245	13245		13245		13245		13245		
13246	13246		13246		13246		13246		
13247	13247		13247		13247		13247		
13248	13248		13248		13248		13248		
13249	13249		13249		13249		13249		
13250	13250	手裏剣	13250	手裏剣	13250	呪軒伊	13250	呪軒伊	
13251	13251	雨雲の手裏剣	13251	雨雲の手裏剣	13251	呪軒伊_搭錘	13251	呪軒伊_搭錘	
13252	13252	閃光の手裏剣	13252	閃光の手裏剣	13252	呪軒伊_搾発	13252	呪軒伊_搾発	
13253	13253	鋭刃の手裏剣	13253	鋭刃の手裏剣	13253	呪軒伊_識娠	13253	呪軒伊_識娠	
13254	13254	刺針の手裏剣	13254	刺針の手裏剣	13254	呪軒伊_徴辞	13254	呪軒伊_徴辞	
13255	13255	氷柱の苦無	13255	氷柱の苦無	13255	庭蟹戚_呪	13255	庭蟹戚_呪	
13256	13256	黒土の苦無	13256	黒土の苦無	13256	庭蟹戚_塘	13256	庭蟹戚_塘	
13257	13257	狂風の苦無	13257	狂風の苦無	13257	庭蟹戚_燃	13257	庭蟹戚_燃	
13258	13258	烈火の苦無	13258	烈火の苦無	13258	庭蟹戚_鉢	13258	庭蟹戚_鉢	
13259	13259	猛毒の苦無	13259	猛毒の苦無	13259	庭蟹戚_偽	13259	庭蟹戚_偽	
13260	13260	リンゴ爆弾	13260	リンゴ爆弾	13260	紫引賑添	13260	紫引賑添	
13261	13261	ココナッツ爆弾	13261	ココナッツ爆弾	13261	醤切伸古賑添	13261	醤切伸古賑添	
13262	13262	メロン爆弾	13262	メロン爆弾	13262	午経賑添	13262	午経賑添	
13263	13263	パイナップル爆弾	13263	パイナップル爆弾	13263	督昔蕉巴賑添	13263	督昔蕉巴賑添	
13264	13264	バナナ爆弾	13264	バナナ爆弾	13264	郊蟹蟹賑添	13264	郊蟹蟹賑添	
13265	13265	黒い塊	13265	黒い塊	13265	伊精帰嬢軒	13265	伊精帰嬢軒	
13266	13266	硬くて黒い塊	13266	硬くて黒い塊	13266	伊壱亨亨廃帰嬢軒	13266	伊壱亨亨廃帰嬢軒	
13267	13267	とても硬い塊	13267	とても硬い塊	13267	巷走亨亨廃帰嬢軒	13267	巷走亨亨廃帰嬢軒	
13268	13268	不思議な粉	13268	不思議な粉	13268	硝呪蒸澗亜欠	13268	硝呪蒸澗亜欠	
13269	13269		13269		13269		13269		
13270	13270	投擲用フルスイングK	13270	投擲用フルスイングK	13270	熱什成k	13270	熱什成k	
13271	13271	投擲用マナプラス	13271	投擲用マナプラス	13271	原蟹巴君什	13271	原蟹巴君什	
13272	13272	投擲用キュアーフリー	13272	投擲用キュアーフリー	13272	泥嬢覗軒	13272	泥嬢覗軒	
13273	13273		13273		13273		13273		
13274	13274		13274		13274		13274		
13275	13275	投擲用HP増加ポーション(小)	13275	投擲用HP増加ポーション(小)	13275	hp装亜匂芝_社	13275	HP装亜匂芝_社	
13276	13276	投擲用HP増加ポーション(中)	13276	投擲用HP増加ポーション(中)	13276	hp装亜匂芝_掻	13276	HP装亜匂芝_掻	
13277	13277	投擲用HP増加ポーション(大)	13277	投擲用HP増加ポーション(大)	13277	hp装亜匂芝_企	13277	HP装亜匂芝_企	
13278	13278	投擲用SP増加ポーション(小)	13278	投擲用SP増加ポーション(小)	13278	sp装亜匂芝_社	13278	SP装亜匂芝_社	
13279	13279	投擲用SP増加ポーション(中)	13279	投擲用SP増加ポーション(中)	13279	sp装亜匂芝_掻	13279	SP装亜匂芝_掻	
13280	13280	投擲用SP増加ポーション(大)	13280	投擲用SP増加ポーション(大)	13280	sp装亜匂芝_企	13280	SP装亜匂芝_企	
13281	13281	投擲用濃縮ホワイトポーションZ	13281	投擲用濃縮ホワイトポーションZ	13281	鞄逐鉢戚闘匂芝z	13281	鞄逐鉢戚闘匂芝Z	
13282	13282	投擲用ビタタ500	13282	投擲用ビタタ500	13282	搾展展500	13282	搾展展500	
13283	13283	投擲用濃縮サラマインジュース	13283	投擲用濃縮サラマインジュース	13283	鞄逐侍君原昔蒼	13283	鞄逐侍君原昔蒼	
13284	13284	投擲用サベージの丸焼き	13284	投擲用サベージの丸焼き	13284	室搾走搭姥戚	13284	室搾走搭姥戚	
13285	13285	投擲用カクテルウォーグブラッド	13285	投擲用カクテルウォーグブラッド	13285	潮砺析趨益鷺君球	13285	潮砺析趨益鷺君球	
13286	13286	投擲用ミノタウロスのカルビ	13286	投擲用ミノタウロスのカルビ	13286	原戚格丞走袴軒	13286	原戚格丞走袴軒	
13287	13287	投擲用シロマアイスティー	13287	投擲用シロマアイスティー	13287	獣稽原焼戚什銅	13287	獣稽原焼戚什銅	
13288	13288	投擲用ドロセラのハーブ煮	13288	投擲用ドロセラのハーブ煮	13288	球稽室虞買崎択	13288	球稽室虞買崎択	
13289	13289	投擲用プティットのしっぽ麺	13289	投擲用プティットのしっぽ麺	13289	孜苦何軒厩呪	13289	孜苦何軒厩呪	
13290	13290	投擲用黒い物体	13290	投擲用黒い物体	13290	伊精弘端	13290	伊精弘端	
13291	13291	星ヒトデ	13291	星ヒトデ	13291	紺災亜紫軒	13291	紺災亜紫軒	
13292	13292	スルメイカ	13292	スルメイカ	13292	原献神臓嬢	13292	原献神臓嬢	
13293	13293	トビウオ	13293	トビウオ	13293	劾帖	13293	劾帖	
13294	13294	爆裂の苦無	13294	爆裂の苦無	13294	賑降庭蟹戚	13294	賑降庭蟹戚	
13295	13295		13295		13295		13295		
13296	13296		13296		13296		13296		
13297	13297		13297		13297		13297		
13298	13298		13298		13298		13298		
13299	13299		13299		13299		13299		
13300	13300	風魔手裏剣・風鳥	13300	風魔手裏剣	13300	燃原_畷斥	13300	燃原_畷斥	
13301	13301	風魔手裏剣・大車輪	13301	風魔手裏剣	13301	燃原_企託憲	13301	燃原_畷斥	
13302	13302	風魔手裏剣・大車輪	13302	風魔手裏剣	13302	燃原_企託憲	13302	燃原_畷斥	
13303	13303	風魔手裏剣・烈火	13303	風魔手裏剣	13303	燃原_伸鉢	13303	燃原_畷斥	
13304	13304	風魔手裏剣・明浄	13304	手裏剣	13304	燃原_誤舛	13304	燃原_畷斥	
13305	13305	未実装	13305	未実装	13305	燃原_企託憲	13305	燃原_企託憲	
13306	13306	未実装	13306	未実装	13306	燃原_企託憲	13306	燃原_企託憲	
13307	13307	グロリアス風魔手裏剣	13307	風魔手裏剣	13307	燃原_誤舛	13307	燃原_誤舛	
13308	13308		13308		13308		13308		
13309	13309		13309		13309		13309		
13310	13310		13310		13310		13310		
13311	13311	風魔手裏剣・影	13311	風魔手裏剣	13311	燃原_企託憲	13311	燃原_畷斥	
13312	13312	風魔手裏剣・試作品	13312	風魔手裏剣	13312	燃原_誤舛	13312	燃原_誤舛	
13313	13313	風魔手裏剣・乱華	13313	風魔手裏剣	13313	燃原_貝鉢	13313	燃原_畷斥	
13314	13314	風魔手裏剣・乱雪	13314	風魔手裏剣	13314	燃原_貝竺	13314	燃原_畷斥	
13315	13315	風魔手裏剣・雷雨	13315	風魔手裏剣	13315	燃原_噛酔	13315	燃原_畷斥	
13316	13316		13316		13316		13316		
13317	13317	攻城戦TE風魔手裏剣	13317	風魔手裏剣	13317	燃原_誤舛	13317	燃原_畷斥	
13318	13318	風魔手裏剣・炎月	13318	風魔手裏剣	13318	燃原_唇杉	13318	燃原_畷斥	
13319	13319	風魔手裏剣・雷月	13319	風魔手裏剣	13319	燃原_噛杉	13319	燃原_畷斥	
13320	13320	風魔手裏剣・氷月	13320	風魔手裏剣	13320	燃原_桜杉	13320	燃原_畷斥	
13321	13321		13321		13321		13321		
13322	13322		13322		13322		13322		
13323	13323		13323		13323		13323		
13324	13324	風魔手裏剣・炎月	13324	風魔手裏剣	13324	燃原_唇杉	13324	燃原_畷斥	
13325	13325	風魔手裏剣・雷月	13325	風魔手裏剣	13325	燃原_噛杉	13325	燃原_畷斥	
13326	13326	風魔手裏剣・氷月	13326	風魔手裏剣	13326	燃原_桜杉	13326	燃原_畷斥	
13327	13327		13327		13327		13327		
13328	13328		13328		13328		13328		
13329	13329		13329		13329		13329		
13330	13330		13330		13330		13330		
13331	13331	アヴェンジャー風魔手裏剣	13331	風魔手裏剣	13331	嬢坤煽燃原呪軒伊	13331	燃原_畷斥	
13332	13332		13332		13332		13332		
13333	13333	ディーヴァ風魔手裏剣	13333	風魔手裏剣	13333	巨郊燃原呪軒伊	13333	燃原_畷斥	
13334	13334	ミラージュ風魔手裏剣	13334	風魔手裏剣	13334	耕虞相燃原呪軒伊	13334	燃原_畷斥	
13335	13335	邪念の風魔手裏剣	13335	風魔手裏剣	13335	紫割税燃原呪軒伊	13335	燃原_畷斥	
13336	13336		13336		13336		13336		
13337	13337	イリュージョン風魔手裏剣・乱雪	13337	風魔手裏剣	13337	Huuma_Fluttering_Snow_IL	13337	燃原_畷斥	
13338	13338	イリュージョン風魔手裏剣・風鳥	13338	風魔手裏剣	13338	Huuma_Bird_Wing_IL	13338	燃原_畷斥	
13339	13339	ニーヴ風魔手裏剣	13339	風魔手裏剣	13339	Neev_Huuma_Shuriken	13339	燃原_畷斥	
13340	13340	風魔手裏剣・花吹雪	13340	風魔手裏剣	13340	燃原_拷鉢娠	13340	燃原_畷斥	
13341	13341		13341		13341		13341		
13342	13342	ブルート風魔手裏剣	13342	風魔手裏剣	13342	Blut_Huuma_Shuriken	13342	燃原_畷斥	
13343	13343	アビス風魔手裏剣	13343	風魔手裏剣	13343	汽佼燃原呪軒伊	13343	燃原_畷斥	
13344	13344		13344		13344		13344		
13345	13345		13345		13345		13345		
13346	13346	グラインダー風魔手裏剣	13346	風魔手裏剣	13346	Ein_BHHuuma	13346	燃原_畷斥	
13347	13347		13347		13347		13347		
13348	13348		13348		13348		13348		
13349	13349		13349		13349		13349		
13350	13350		13350		13350		13350		
13351	13351		13351		13351		13351		
13352	13352		13352		13352		13352		
13353	13353		13353		13353		13353		
13354	13354		13354		13354		13354		
13355	13355		13355		13355		13355		
13356	13356		13356		13356		13356		
13357	13357		13357		13357		13357		
13358	13358		13358		13358		13358		
13359	13359		13359		13359		13359		
13360	13360		13360		13360		13360		
13361	13361		13361		13361		13361		
13362	13362		13362		13362		13362		
13363	13363		13363		13363		13363		
13364	13364		13364		13364		13364		
13365	13365		13365		13365		13365		
13366	13366		13366		13366		13366		
13367	13367		13367		13367		13367		
13368	13368		13368		13368		13368		
13369	13369		13369		13369		13369		
13370	13370		13370		13370		13370		
13371	13371		13371		13371		13371		
13372	13372		13372		13372		13372		
13373	13373		13373		13373		13373		
13374	13374		13374		13374		13374		
13375	13375		13375		13375		13375		
13376	13376		13376		13376		13376		
13377	13377		13377		13377		13377		
13378	13378		13378		13378		13378		
13379	13379		13379		13379		13379		
13380	13380		13380		13380		13380		
13381	13381		13381		13381		13381		
13382	13382		13382		13382		13382		
13383	13383		13383		13383		13383		
13384	13384		13384		13384		13384		
13385	13385		13385		13385		13385		
13386	13386		13386		13386		13386		
13387	13387		13387		13387		13387		
13388	13388		13388		13388		13388		
13389	13389		13389		13389		13389		
13390	13390		13390		13390		13390		
13391	13391		13391		13391		13391		
13392	13392		13392		13392		13392		
13393	13393		13393		13393		13393		
13394	13394		13394		13394		13394		
13395	13395		13395		13395		13395		
13396	13396		13396		13396		13396		
13397	13397		13397		13397		13397		
13398	13398		13398		13398		13398		
13399	13399		13399		13399		13399		
13400	13400	カトラス	13400	剣	13400	朕堂君什	13400	社球	
13401	13401	未実装	13401	未実装	13401	植什町軒獄	13401	植什町軒獄	
13402	13402	カトラスR	13402	カトラスR	13402	朕堂君什	13402	朕堂君什	
13403	13403	太陽剣R	13403	太陽剣R	13403	殿丞伊	13403	殿丞伊	
13404	13404	白金のショーテル	13404	片手剣	13404	拷榎税珠土	13404	社球	
13405	13405	シンブレイド	13405	片手剣	13405	尻伊	13405	社球	
13406	13406	未実装	13406	未実装	13406	色走	13406	社球	
13407	13407		13407		13407		13407		
13408	13408		13408		13408		13408		
13409	13409		13409		13409		13409		
13410	13410	未実装	13410	未実装	13410	什展鷺傾戚球	13410	什展鷺傾戚球	
13411	13411	未実装	13411	未実装	13411	什展鷺傾戚球	13411	什展鷺傾戚球	
13412	13412	蒼炎のツインエッジ	13412	片手剣	13412	闘制色走B	13412	闘制色走B	
13413	13413	紅炎のツインエッジ	13413	片手剣	13413	闘制色走R	13413	闘制色走R	
13414	13414	エレメンタルソード	13414	片手剣	13414	燭傾伍纏社球	13414	社球	
13415	13415		13415		13415		13415		
13416	13416	グロリアスフランベルジェ	13416	片手剣	13416	覗寓今牽益	13416	覗寓今牽益	
13417	13417	グロリアスレイピア	13417	片手剣	13417	傾戚杷嬢	13417	傾戚杷嬢	
13418	13418	グロリアスホーリーアヴェンジャー	13418	片手剣	13418	筈軒嬢坤閃	13418	筈軒嬢坤閃	
13419	13419		13419		13419		13419		
13420	13420		13420		13420		13420		
13421	13421	ルーベル	13421	片手剣	13421	欠今牽	13421	社球	
13422	13422		13422		13422		13422		
13423	13423		13423		13423		13423		
13424	13424		13424		13424		13424		
13425	13425		13425		13425		13425		
13426	13426		13426		13426		13426		
13427	13427		13427		13427		13427		
13428	13428	フリストの剣	13428	剣	13428	覗軒什闘税伊	13428	社球	
13429	13429		13429		13429		13429		
13430	13430		13430		13430		13430		
13431	13431	クロムメタルソード	13431	片手剣	13431	滴繋五纏社球	13431	社球	
13432	13432		13432		13432		13432		
13433	13433		13433		13433		13433		
13434	13434		13434		13434		13434		
13435	13435	ファイアーブランド	13435	片手剣	13435	鉢戚嬢崎沓球	13435	社球	
13436	13436	アイスファルシオン	13436	片手剣	13436	焼戚什独獣紳	13436	社球	
13437	13437	オーキッシュソード	13437	片手剣	13437	神徹習社球	13437	社球	
13438	13438	マジカルブレード	13438	片手剣	13438	古走鎮鷺傾戚球	13438	社球	
13439	13439	攻城戦TEソード	13439	片手剣	13439	社球	13439	社球	
13440	13440	儀式用の剣	13440	片手剣	13440	殿丞伊	13440	社球	
13441	13441		13441		13441		13441		
13442	13442	古い洋傘	13442	片手剣	13442	神掘吉丞至	13442	社球	
13443	13443		13443		13443		13443		
13444	13444		13444		13444		13444		
13445	13445		13445		13445		13445		
13446	13446	スターダストブレイド	13446	片手剣	13446	什展鷺傾戚球	13446	社球	
13447	13447	別雲剣	13447	片手剣	13447	紺錘伊	13447	社球	
13448	13448	マジカルブレード	13448	片手剣	13448	古走鎮鷺傾戚球	13448	社球	
13449	13449		13449		13449		13449		
13450	13450		13450		13450		13450		
13451	13451		13451		13451		13451		
13452	13452		13452		13452		13452		
13453	13453	ミステルテイン	13453	片手剣	13453	耕什匿砺昔	13453	社球	
13454	13454		13454		13454		13454		
13455	13455		13455		13455		13455		
13456	13456		13456		13456		13456		
13457	13457		13457		13457		13457		
13458	13458	レクイエムソード	13458	片手剣	13458	展葛什税伊	13458	社球	
13459	13459	ルーベル	13459	片手剣	13459	欠今牽	13459	社球	
13460	13460		13460		13460		13460		
13461	13461		13461		13461		13461		
13462	13462		13462		13462		13462		
13463	13463	エクスキャリバー	13463	片手剣	13463	植什町軒獄	13463	社球	
13464	13464	伸縮自在ハンド	13464	片手剣	13464	重逐幻管独	13464	社球	
13465	13465	セイヴザキング	13465	片手剣	13465	室戚崎希天	13465	外精謝説戚	
13466	13466	ディーヴァブレイド	13466	片手剣	13466	笹蟹澗伊	13466	社球	
13467	13467	ミラージュブレイド	13467	片手剣	13467	辞潅廃伊	13467	社球	
13468	13468	邪念のセイバー	13468	片手剣	13468	紫割税室戚獄	13468	社球	
13469	13469	イリュージョン無形剣	13469	片手剣	13469	Immaterial_Sword_IL	13469	社球	
13470	13470	灼熱の剣	13470	片手剣	13470	裟昔吉古送社球	13470	社球	
13471	13471	奈落の剣	13471	片手剣	13471	裟昔吉戚鷺社球	13471	社球	
13472	13472	浄化の剣	13472	片手剣	13472	裟昔吉呼獣誇社球	13472	社球	
13473	13473	ゴッズソード	13473	片手剣	13473	重税伊	13473	社球	
13474	13474		13474		13474		13474		
13475	13475		13475		13475		13475		
13476	13476		13476		13476		13476		
13477	13477		13477		13477		13477		
13478	13478		13478		13478		13478		
13479	13479		13479		13479		13479		
13480	13480		13480		13480		13480		
13481	13481		13481		13481		13481		
13482	13482		13482		13482		13482		
13483	13483		13483		13483		13483		
13484	13484		13484		13484		13484		
13485	13485		13485		13485		13485		
13486	13486		13486		13486		13486		
13487	13487		13487		13487		13487		
13488	13488		13488		13488		13488		
13489	13489		13489		13489		13489		
13490	13490		13490		13490		13490		
13491	13491		13491		13491		13491		
13492	13492	アビスブレイド	13492	片手剣	13492	汽佼鷺傾戚球	13492	社球	
13493	13493	キャノンレイピア-OS	13493	片手剣	13493	Cannon_Rapier_OS	13493	社球	
13494	13494		13494		13494		13494		
13495	13495		13495		13495		13495		
13496	13496		13496		13496		13496		
13497	13497		13497		13497		13497		
13498	13498		13498		13498		13498		
13499	13499	クラデニェッツ	13499	片手剣	13499	Kladenets	13499	社球	
13500	13500	生命保険証60の箱	13500	生命保険証60の箱	13500	神掘吉左虞雌切	13500	神掘吉左虞雌切	
13501	13501	お試しスクロールの箱	13501	お試しスクロールの箱	13501	神掘吉左虞雌切	13501	神掘吉左虞雌切	
13502	13502	サイレンスキャットの箱	13502	サイレンスキャットの箱	13502	神掘吉左虞雌切	13502	神掘吉左虞雌切	
13503	13503	マジェスティックゴートRの箱	13503	マジェスティックゴートRの箱	13503	神掘吉左虞雌切	13503	神掘吉左虞雌切	
13504	13504	未実装	13504	未実装	13504	神掘吉左虞雌切	13504	神掘吉左虞雌切	
13505	13505	エクスキューショナーRの箱	13505	エクスキューショナーRの箱	13505	神掘吉左虞雌切	13505	神掘吉左虞雌切	
13506	13506	未実装	13506	未実装	13506	神掘吉左虞雌切	13506	神掘吉左虞雌切	
13507	13507	トマホークRの箱	13507	トマホークRの箱	13507	神掘吉左虞雌切	13507	神掘吉左虞雌切	
13508	13508	ルドラの弓Rの箱	13508	ルドラの弓Rの箱	13508	神掘吉左虞雌切	13508	神掘吉左虞雌切	
13509	13509	カトラスRの箱	13509	カトラスRの箱	13509	神掘吉左虞雌切	13509	神掘吉左虞雌切	
13510	13510	太陽剣Rの箱	13510	太陽剣Rの箱	13510	神掘吉左虞雌切	13510	神掘吉左虞雌切	
13511	13511	未実装	13511	未実装	13511	神掘吉左虞雌切	13511	神掘吉左虞雌切	
13512	13512	未実装	13512	未実装	13512	神掘吉左虞雌切	13512	神掘吉左虞雌切	
13513	13513	月光剣Rの箱	13513	月光剣Rの箱	13513	神掘吉左虞雌切	13513	神掘吉左虞雌切	
13514	13514	スパナRの箱	13514	スパナRの箱	13514	神掘吉左虞雌切	13514	神掘吉左虞雌切	
13515	13515	未実装	13515	未実装	13515	神掘吉左虞雌切	13515	神掘吉左虞雌切	
13516	13516	未実装	13516	未実装	13516	神掘吉左虞雌切	13516	神掘吉左虞雌切	
13517	13517	未実装	13517	未実装	13517	神掘吉左虞雌切	13517	神掘吉左虞雌切	
13518	13518	未実装	13518	未実装	13518	神掘吉左虞雌切	13518	神掘吉左虞雌切	
13519	13519	未実装	13519	未実装	13519	神掘吉左虞雌切	13519	神掘吉左虞雌切	
