//2025/04/22 アップデート
//ID,Name,Jname,Composition_Type
300339,card,封印された汚染されたダークロードカード,0
300340,card,封印された汚染されたブリナラネアカード,0
300341,card,封印された硬化ムスペルスコールカード,0
300343,card,封印されたタイムホルダーカード,1
300344,card,封印されたボミカード,0
300345,card,封印された怒りの月夜花カード,0
300346,card,封印された怒りのドラキュラカード,0
300348,card,封印されたアメンホテプカード,0
300349,card,封印された古のタオグンカカード,0
300350,card,封印された輝くベアドールカード,0
300351,card,封印された古のウータンガードカード,0
300352,card,封印された覚醒クトルラナックスカード,0
300353,card,封印された混沌のバフォメットカード,0
300354,card,封印された深海のクラーケンカード,0
300355,card,封印された不吉なタートルGカード,0
300356,card,アグネス・レベンブルグ(サイン入り)カード,0
300357,card,ポー・リハルト(サイン入り)カード,0
300358,card,アイザック・ウィグナー(サイン入り)カード,0
300359,card,アイスフナムシカード,0
300360,card,光るワカメカード,0
300361,card,アイスストローカード,0
300362,card,不凍花カード,0
300363,card,リマキナカード,0
300364,card,カラマリンカード,0
300365,card,原始ルガンカード,0
300366,card,最下級ルガンカード,1
300367,card,下級ルガンカード,0
300368,card,中級ルガンカード,1
300369,card,廃棄された原始ルガンカード,0
300370,card,廃棄された中級ルガンカード,0
300371,card,洞窟カラマリンカード,1
300372,card,洞窟不凍花カード,1
300373,card,ベビーハルキゲニアカード,0
300374,card,ハルキゲニアカード,0
300375,card,単眼ドロカリスカード,1
300376,card,双眼ドロカリスカード,1
300377,card,ウルトラリマキナカード,0
300378,card,Sユンケアカード,0
300379,card,改造された上級ルガンカード,0
300380,card,巻き込まれた中級ルガンカード,0
300381,card,ハートハンターATカード,1
300382,card,アクィラカード,1
300386,ench,破砕,2
300387,ench,魔刃,2
300389,ench,黒翼の使徒,2
300392,card,封印されたストームナイトカード,1
300393,card,封印されたタートルジェネラルカード,1
300394,card,封印されたドラキュラカード,1
300395,card,封印されたヴェスパーカード,0
300396,card,封印されたキエル-D-01カード,0
300397,card,封印されたファラオカード,0
300398,card,封印されたRSX-0806カード,0
300399,card,封印されたデータルザウルスカード,0
300400,card,封印されたハティーカード,0
300401,card,封印されたアモンラーカード,0
300402,card,封印されたボイタタカード,1
300403,card,封印された怨霊武士カード,1
300404,card,封印されたペクソジンカード,0
300405,card,封印された黒蛇王カード,0
300406,card,封印されたゴピニクカード,0
300407,card,封印されたタオグンカカード,0
300408,card,封印されたレヤックカード,0
300409,card,封印されたレディータニーカード,0
300410,card,メロリンカード,1
300411,card,堕メロリンカード,1
300420,card,迷宮のヴェルゼブブカード,0
300421,card,キャサリンカード,0
300422,card,キャサリン・ゲオルグカード,0
300423,card,フリードリヒカード,0
300424,card,フリードリヒ・ハイネンカード,1
300425,card,クルックスカード,0
300426,card,クルックス・ファインデルカード,0
300451,card,キャサリン・ゲオルグ(サイン入り)カード,0
300452,card,フリードリヒ・ハイネン(サイン入り)カード,0
300453,card,クロネカー・ハイネン(サイン入り)カード,0
300486,card,エレナカード,0
300487,card,リベリオン・エレナ・ヴォルコヴァカード,1
300488,card,ルッキーカード,0
300489,card,リベリオン・ルッキーカード,0
300490,card,エストカード,0
300491,card,リベリオン・エスト・ラブロイカード,0
300492,card,ゴニーカード,0
300493,card,リベリオン・ゴニーカード,0
300494,card,フィローテスカード,0
300495,card,秘密の羽・フィローテスカード,0
300496,card,レイジーカード,0
300497,card,秘密の羽・レイジーカード,0
300498,ench,コスモ,2
300499,ench,潜在解放(天帝I),2
300502,card,秘密の羽・レイジー(サイン入り)カード,0
300503,card,リベリオン・エレナ・ヴォルコヴァ(サイン入り)カード,0
300504,card,リベリオン・エスト・ラブロイ(サイン入り)カード,0
310012,ench,死の欲動,2
310075,ench,グリード詠唱 - 100%,2
310082,ench,Q-Normal,2
310083,ench,Q-Boss,2
310084,ench,B-Vit,2
310085,ench,B-Luk,2
310086,ench,B-Str,2
310087,ench,B-Agi,2
310088,ench,B-Int,2
310089,ench,B-Dex,2
310090,ench,A-Reflect,2
310091,ench,A-SPCost,2
310092,ench,P-Petrifaction,2
310093,ench,P-Curse,2
310094,ench,P-Sleep,2
310095,ench,P-Confuse,2
310096,ench,P-Silence,2
310097,ench,P-Fear,2
310098,ench,P-Ignition,2
310099,ench,R-Saint,2
310100,ench,R-Undead,2
310101,ench,R-Darkness,2
310102,ench,R-Telekinesis,2
310103,ench,E-Saint,2
310104,ench,E-Undead,2
310105,ench,E-Darkness,2
310106,ench,E-Poison,2
310107,ench,G-Guided,2
310108,ench,G-Cri,2
310109,ench,U-PowerArmor,2
310110,ench,U-PowerLeg,2
310111,ench,U-PowerWing,2
310112,ench,U-PowerShield,2
310121,ench,S-UnlimitVital,2
310122,ench,S-SpellBuster,2
310123,ench,S-FiringShot,2
310124,ench,S-OverPower,2
310125,ench,S-FatalFlash,2
310126,ench,S-LuckyStrike,2
310127,ench,L-Sight1,2
310128,ench,L-Teleport1,2
310129,ench,L-SpellBreaker1,2
310130,ench,L-Steal1,2
310131,ench,L-SnowFlip1,2
310132,ench,L-PeonyMamy1,2
310133,ench,L-Sadagui1,2
310134,ench,L-SeuoiaDust1,2
310135,ench,L-Hiding1,2
310136,ench,L-Magnum3,2
310137,ench,L-FireBall3,2
310138,ench,L-Heal1,2
310139,ench,L-Cure1,2
310140,ench,L-Poison3,2
310141,ench,L-Detoxify1,2
310142,ench,L-ThrowStone1,2
310143,ench,L-AbsorbSpirits1,2
310144,ench,L-Bash3,2
310145,ench,L-Cloaking1,2
310146,ench,L-CastCancel1,2
310147,ench,L-FireBolt3,2
310148,ench,L-ColdBolt3,2
310149,ench,L-LightningBolt3,2
310150,ench,L-EarthSpike3,2
310151,ench,L-Angelus1,2
310152,ench,L-StoneCurse3,2
310153,ench,L-FrostDiver3,2
310154,ench,L-Meteor3,2
310155,ench,L-Estimation1,2
310156,ench,L-FrostNova2,2
310157,ench,L-DecAgi1,2
310158,ench,L-Identify1,2
310159,ench,L-Loud1,2
310160,ench,L-SoulStrike3,2
310161,ench,L-CallSpirits2,2
310162,ench,L-CloseConfine1,2
310163,ench,L-AutoGuard3,2
310164,ench,L-PotionPitcher3,2
310165,ench,L-MagicPower5,2
310166,ench,L-Gloria1,2
310192,ench,<Extreme>,2
310193,ench,ノックバック無効,2
310194,ench,Def + 50,2
310195,ench,マグニフィカートLv5,2
310196,ench,遠距離物理耐性 + 10%,2
310197,ench,天地崩壊,2
310198,ench,断撃,2
310203,ench,斬魔,2
310269,ench,石化耐性,2
310270,ench,T-PowerBoost,2
310271,ench,T-MagicBoost,2
310272,ench,T-Assault,2
310273,ench,T-Electricity,2
310310,ench,潜在解放(ルーンナイト),2
310311,ench,潜在解放(ロイヤルガード),2
310312,ench,潜在解放(ソーサラー),2
310313,ench,潜在解放(アークビショップ),2
310314,ench,潜在解放(修羅),2
310315,ench,潜在解放(シャドウチェイサー),2
310316,ench,潜在解放(メカニック),2
310317,ench,潜在解放(ジェネティック),2
310318,ench,必中攻撃 + 25%,2
310319,ench,Hit + 100,2
310320,ench,念属性付与(鎧),2
310321,ench,シンソウの王,2
310323,ench,超越,2
310331,ench,潜在解放(ウォーロック),2
310332,ench,潜在解放(ギロチンクロス),2
310333,ench,潜在解放(ミンストレル),2
310334,ench,潜在解放(レンジャー),2
310335,ench,潜在解放(ワンダラー),2
310336,ench,サイトLv1,2
310337,ench,透視,2
310478,ench,ウルフオーブ(Str + 7),2
310479,ench,ウルフオーブ(Dex + 7),2
310480,ench,ウルフオーブ(Agi + 7),2
310481,ench,ウルフオーブ(Int + 7),2
310482,ench,ウルフオーブ(Vit + 7),2
310483,ench,ウルフオーブ(Luk + 7),2
310484,ench,ウルフオーブ(Pow + 3),2
310485,ench,ウルフオーブ(Con + 3),2
310486,ench,ウルフオーブ(Wis + 3),2
310487,ench,ウルフオーブ(Spl + 3),2
310488,ench,ウルフオーブ(Sta + 3),2
310489,ench,ウルフオーブ(Crt + 3),2
310496,ench,ウルフオーブ(Def + 300),2
310497,ench,ウルフオーブ(Mdef + 30),2
310506,ench,ウルフオーブ(Def50%無視),2
310507,ench,ウルフオーブ(Mdef50%無視),2
310515,ench,ウルフオーブ(スキルディレイ - 15%),2
310567,ench,ウルフオーブ(攻撃速度 + 10%),2
310568,ench,ウルフオーブ(詠唱時間 - 15%),2
310571,ench,ウルフオーブ(完全回避 + 25),2
310572,ench,ウルフオーブ(詠唱妨害不可),2
310597,ench,ウルフオーブ(物理：ダメージ + 20%),2
310598,ench,ウルフオーブ(魔法：ダメージ + 20%),2
310600,ench,ウルフオーブ(固定詠唱時間 - 50%),2
310648,ench,Extra Agi,2
310649,ench,Extra Vit,2
310650,ench,Extra Int,2
310651,ench,Extra Dex,2
310652,ench,Extra Luk,2
310653,ench,Q-Range,2
310655,ench,森羅万象,2
310758,ench,プレイヤー耐性13,2
310759,ench,アレス,2
310760,ench,王の神威,2
310850,ench,揚花火,2
310940,ench,潜在覚醒(インスピレーションI),2
310941,ench,潜在覚醒(アースドライブI),2
310942,ench,潜在覚醒(ジャックフロスト),2
310943,ench,潜在覚醒(クリムゾンロックI),2
310944,ench,潜在覚醒(サモンベントス),2
310945,ench,潜在覚醒(サイキックウェーブI),2
310946,ench,潜在覚醒(サイキックウェーブII),2
310947,ench,潜在覚醒(ヴェラチュールスピアーI),2
310948,ench,潜在覚醒(アローストーム),2
310949,ench,潜在覚醒(アローストームII),2
310950,ench,潜在覚醒(シビアレインストーム),2
310951,ench,潜在覚醒(シビアレインストームII),2
310952,ench,潜在覚醒(ジュデックス),2
310953,ench,潜在覚醒(ジュデックスII),2
310954,ench,潜在覚醒(イグニッションブレイク),2
310955,ench,潜在覚醒(イグニッションブレイクII),2
310956,ench,潜在覚醒(ソニックウェーブI),2
310957,ench,潜在覚醒(獅子吼),2
310958,ench,潜在覚醒(獅子吼II),2
310959,ench,潜在覚醒(アームズキャノン),2
310960,ench,潜在覚醒(アックストルネードI),2
310961,ench,潜在覚醒(クレイジーウィード),2
310962,ench,潜在覚醒(カートキャノンI),2
310963,ench,潜在覚醒(ローリングカッターI),2
310964,ench,潜在覚醒(クロスリッパースラッシャーI),2
310965,ench,潜在覚醒(トライアングルショットI),2
310966,ench,潜在覚醒(フェイタルメナスI),2
310967,ench,潜在覚醒(風魔手裏剣 -乱華-I),2
310968,ench,潜在覚醒(十文字斬りI),2
310971,ench,潜在覚醒(バニシングバスター),2
310972,ench,潜在覚醒(ラウンドトリップI),2
310973,ench,潜在覚醒(満月脚),2
310974,ench,潜在覚醒(太陽爆発I),2
310975,ench,潜在覚醒(満月脚II),2
310976,ench,潜在覚醒(エスハ),2
310977,ench,潜在覚醒(死霊爆発I),2
310978,ench,潜在覚醒(大トロ),2
310979,ench,潜在覚醒(サベージの魂),2
310980,ench,潜在覚醒(マタタビランスI),2
310981,ench,潜在覚醒(イヌハッカメテオI),2
311065,ench,レジストポイズン,2
311066,ench,レジストセイント,2
311067,ench,レジストダークネス,2
311068,ench,レジストテレキネシス,2
311069,ench,レジストアンデッド,2
311070,ench,レジストウォーター,2
311071,card,封印されたヴェルゼブブカード,0
311072,ench,起源の王,2
311073,ench,豊穣の女神,2
311074,ench,英雄の凱歌,2
311075,ench,厄災の魔将,2
311101,ench,雪花の魔力(練武I),2
311102,ench,雪花の魔力(練魔I),2
311192,ench,氷華の魔力(ルーンナイトI),2
311193,ench,氷華の魔力(ロイヤルガードI),2
311194,ench,氷華の魔力(ロイヤルガードII),2
311195,ench,氷華の魔力(メカニックII),2
311196,ench,氷華の魔力(メカニックI),2
311197,ench,氷華の魔力(ジェネティックI),2
311198,ench,氷華の魔力(ギロチンクロスI),2
311199,ench,氷華の魔力(シャドウチェイサーII),2
311200,ench,氷華の魔力(シャドウチェイサーI),2
311201,ench,氷華の魔力(ウォーロックI),2
311203,ench,氷華の魔力(ソーサラーI),2
311204,ench,氷華の魔力(アークビショップI),2
311205,ench,氷華の魔力(修羅I),2
311206,ench,氷華の魔力(レンジャーI),2
311207,ench,氷華の魔力(ミンストレル&ワンダラーI),2
311208,ench,氷華の魔力(ミンストレル&ワンダラーII),2
311209,ench,氷華の魔力(星帝I),2
311210,ench,氷華の魔力(ソウルリーパーI),2
311211,ench,氷華の魔力(リベリオンI),2
311212,ench,氷華の魔力(影狼&朧I),2
311213,ench,氷華の魔力(サモナーI),2
311214,ench,氷華の魔力(サモナーII),2
311284,ench,極限の魔力,2
311365,ench,王家の栄光,2
311366,ench,移動速度増加,2
311383,ench,気功Lv2,2
311405,ench,火属性耐性 + 5%,2
311408,ench,地属性耐性 + 5%,2
311409,ench,無属性耐性 + 5%,2
311410,ench,聖属性耐性 + 5%,2
311411,ench,闇属性耐性 + 5%,2
311412,ench,念属性耐性 + 5%,2
311413,ench,毒属性耐性 + 5%,2
311415,ench,エナジーコートLv1,2
311416,ench,オーディンの力Lv2,2
311419,ench,マグナムブレイクLv5,2
311420,ench,固定詠唱時間 - 70%,2
311421,ench,詠唱時間 - 15%,2
311422,ench,攻撃速度 + 15%,2
311436,ench,<Exam>,2
311439,ench,異境の統轄者,2
311440,card,封印されたロードオブデスカード,1
311442,ench,完熟,2
311459,ench,花火玉,2
311882,ench,スキル石(速度増加Lv10),2
311883,ench,知識の探求者,2
311884,ench,暗黒耐性,2
311885,ench,出血耐性,2
311886,ench,沈黙耐性,2
311887,ench,毒耐性,2
311888,ench,発火耐性,2
311889,ench,呪い耐性,2
311890,ench,限界突破,2
311891,ench,潜在解放(アークメイジI),2
311892,ench,潜在解放(アビスチェイサーI),2
311893,ench,潜在解放(インクイジターI),2
311894,ench,潜在解放(インペリアルガードI),2
311895,ench,潜在解放(ウィンドホークI),2
311896,ench,潜在解放(エレメンタルマスターI),2
311897,ench,潜在解放(カーディナルI),2
311898,ench,潜在解放(シャドウクロスI),2
311899,ench,潜在解放(ドラゴンナイトI),2
311900,ench,潜在解放(トルバドゥールI),2
311901,ench,潜在解放(トルヴェールI),2
311902,ench,潜在解放(バイオロI),2
311903,ench,潜在解放(マイスターI),2
311905,ench,氷結耐性,2
311906,ench,深い睡眠耐性,2
311907,ench,冷凍耐性,2
311909,ench,不滅なる利益者,2
312022,ench,天与の才,2
312023,ench,MaxSP + 15%,2
312031,ench,潜在解放(アークメイジII),2
312032,ench,Cri + 25,2
312033,ench,潜在解放(アビスチェイサーII),2
312034,ench,潜在解放(インクイジターII),2
312035,ench,潜在解放(インペリアルガードII),2
312036,ench,潜在解放(ウィンドホークII),2
312037,ench,潜在解放(エレメンタルマスターII),2
312038,ench,潜在解放(カーディナルII),2
312039,ench,潜在解放(シャドウクロスII),2
312040,ench,潜在解放(ドラゴンナイトII),2
312043,ench,潜在解放(バイオロII),2
312044,ench,潜在解放(マイスターII),2
312045,ench,魔獣の爪牙,2
312046,ench,根源への到達,2
312047,ench,不滅の肉体,2
312048,ench,叡知の王冠,2
312049,ench,蒼穹の覇者,2
312300,ench,潜在解放(ドラゴンナイトIII),2
312301,ench,潜在解放(バイオロIII),2
312303,ench,潜在解放(エレメンタルマスターIII),2
312304,ench,潜在解放(カーディナルIII),2
312305,ench,悠遠なる天上の都,2
312395,ench,ウルの加護,2
312396,ench,潜在解放(シャドウクロスIII),2
312397,ench,潜在解放(アビスチェイサーIII),2
312417,ench,増幅された怨望,2
312418,ench,祈りの晩鐘,2
312419,ench,百射皆中,2
312420,ench,再生の炎,2
312421,ench,最果ての支配者,2
312445,ench,オートスペル(チェーンライトニング),2
312446,ench,魔鉱,2
312473,ench,潜在解放(アークメイジIII),2
312474,ench,潜在解放(ドラゴンナイトIV),2
312475,ench,無念無想,2
312645,ench,潜在解放(カーディナルIV),2
312646,ench,潜在解放(ウィンドホークIII),2
312647,ench,潜在解放(アビスチェイサーIV),2
312691,ench,潜在解放(カーディナルV),2
312799,ench,聖なる防護,2
312807,ench,潜在覚醒(ソウルエクスパンションI),2
312808,ench,潜在覚醒(アースストレインI),2
312809,ench,潜在覚醒(ジャックフロストII),2
312810,ench,潜在覚醒(ヘルインフェルノI),2
312811,ench,潜在覚醒(エイムドボルトI),2
312812,ench,潜在覚醒(アックスブーメランI),2
312813,ench,潜在覚醒(パワースイングI),2
312814,ench,潜在覚醒(アドラムスI),2
312815,ench,潜在覚醒(キャノンスピアI),2
312816,ench,潜在覚醒(レイオブジェネシスI),2
312817,ench,潜在覚醒(シールドプレスI),2
312818,ench,潜在覚醒(バニシングポイントI),2
312819,ench,潜在覚醒(スペルフィストI),2
312820,ench,潜在覚醒(メタリックサウンドI),2
312821,ench,潜在覚醒(カートトルネードI),2
312822,ench,潜在覚醒(スポアエクスプロージョンI),2
312823,ench,潜在覚醒(爆気散弾I),2
312824,ench,潜在覚醒(雷光弾I),2
312825,ench,潜在覚醒(天羅地網I),2
312826,ench,潜在覚醒(流星落下I),2
312827,ench,潜在覚醒(エスパI),2
312828,ench,潜在覚醒(ファイアーレインI),2
312829,ench,潜在覚醒(キャロットビートI),2
312830,ench,潜在覚醒(サベージの魂II),2
312831,ench,潜在解放(ルーンナイトII),2
312832,ench,潜在解放(ウォーロックII),2
312833,ench,潜在解放(レンジャーII),2
312834,ench,潜在解放(メカニックII),2
312835,ench,潜在解放(ギロチンクロスII),2
312836,ench,潜在解放(アークビショップII),2
312837,ench,潜在解放(ロイヤルガードII),2
312838,ench,潜在解放(ソーサラーII),2
312839,ench,潜在解放(ミンストレル&ワンダラーI),2
312840,ench,潜在解放(ジェネティックII),2
312841,ench,潜在解放(シャドウチェイサーII),2
312842,ench,潜在解放(修羅II),2
312843,ench,潜在解放(星帝II),2
312844,ench,潜在解放(ソウルリーパーII),2
312845,ench,潜在解放(影狼&朧I),2
312846,ench,潜在解放(リベリオンII),2
312847,ench,潜在解放(サモナーII),2
312916,ench,スキル石(ブレッシングLv10),2
312917,ench,潜在解放(インペリアルガードIII),2
312918,ench,潜在解放(ウィンドホークIV),2
312919,ench,潜在解放(トルバドゥール&トルヴェールI),2
312922,ench,潜在解放(ハイパーノービスI),2
312923,ench,潜在解放(ソウルアセティックI),2
312924,ench,潜在解放(ナイトウォッチI),2
312925,ench,潜在解放(蜃気楼&不知火I),2
312926,ench,潜在解放(スピリットハンドラーI),2
312927,ench,潜在解放(アークメイジIV),2
312930,ench,潜在解放(アビスチェイサーV),2
312931,ench,潜在解放(アビスチェイサーVI),2
312932,ench,潜在解放(インクイジターIII),2
312933,ench,潜在解放(インクイジターIV),2
312935,ench,潜在解放(インペリアルガードIV),2
312936,ench,潜在解放(インペリアルガードV),2
312937,ench,潜在解放(インペリアルガードVI),2
312938,ench,潜在解放(ウィンドホークV),2
312939,ench,潜在解放(ウィンドホークVI),2
312941,ench,潜在解放(エレメンタルマスターIV),2
312942,ench,潜在解放(エレメンタルマスターV),2
312944,ench,潜在解放(カーディナルVI),2
312947,ench,潜在解放(シャドウクロスIV),2
312948,ench,潜在解放(シャドウクロスV),2
312949,ench,潜在解放(ドラゴンナイトV),2
312951,ench,潜在解放(トルバドゥール&トルヴェールII),2
312952,ench,潜在解放(トルバドゥール&トルヴェールIII),2
312955,ench,潜在解放(バイオロIV),2
312958,ench,潜在解放(マイスターIII),2
312959,ench,潜在解放(マイスターIV),2
312960,ench,潜在解放(ハイパーノービスII),2
312961,ench,潜在解放(ハイパーノービスIII),2
312962,ench,潜在解放(ハイパーノービスIV),2
312963,ench,潜在解放(天帝II),2
312964,ench,潜在解放(天帝III),2
312965,ench,潜在解放(天帝IV),2
312966,ench,潜在解放(ソウルアセティックII),2
312967,ench,潜在解放(ソウルアセティックIII),2
312968,ench,潜在解放(ソウルアセティックIV),2
312969,ench,潜在解放(ナイトウォッチII),2
312970,ench,潜在解放(ナイトウォッチIII),2
312971,ench,潜在解放(ナイトウォッチIV),2
312972,ench,潜在解放(蜃気楼&不知火II),2
312973,ench,潜在解放(蜃気楼&不知火III),2
312975,ench,潜在解放(スピリットハンドラーII),2
312976,ench,潜在解放(スピリットハンドラーIII),2
312977,ench,潜在解放(スピリットハンドラーIV),2
312978,ench,潜在解放(マイスターV),2
312979,ench,潜在解放(スピリットハンドラーV),2
313196,ench,潜在解放(スピリットハンドラーVI),2
313269,ench,潜在解放(アビスチェイサーVII),2
313273,ench,潜在解放(ハイパーノービスV),2
313274,ench,潜在解放(ハイパーノービスVI),2
313275,ench,潜在解放(ハイパーノービスVII),2
313282,ench,潜在解放(スピリットハンドラーVII),2
313289,ench,潜在覚醒(デュプレライトI),2
313290,ench,潜在覚醒(カウンタースラッシュI),2
313292,ench,潜在覚醒(ローリングカッターII),2
313293,ench,潜在覚醒(十文字斬りII),2
313294,ench,潜在覚醒(風魔手裏剣 -乱華-II),2
313295,ench,潜在覚醒(シールドプレスII),2
313296,ench,潜在覚醒(レイオブジェネシスII),2
313297,ench,潜在覚醒(シビアレインストームIII),2
313298,ench,潜在覚醒(アームズキャノンII),2
313299,ench,潜在覚醒(アックストルネードII),2
313300,ench,潜在覚醒(アックスブーメランII),2
313301,ench,潜在覚醒(アローストームIII),2
313302,ench,潜在覚醒(エイムドボルトII),2
313303,ench,潜在覚醒(イグニッションブレイクIII),2
313304,ench,潜在覚醒(スラッグショットI),2
313305,ench,潜在覚醒(ハンマーオブゴッドI),2
313306,ench,潜在覚醒(アンチマテリアルブラストI),2
313307,ench,潜在覚醒(ラウンドトリップII),2
313308,ench,潜在覚醒(ファイアーレインII),2
313309,ench,潜在覚醒(トライアングルショットII),2
313310,ench,潜在覚醒(ヴェラチュールスピアーII),2
313311,ench,潜在覚醒(ダイヤモンドダストI),2
313312,ench,潜在覚醒(アースグレイヴI),2
313313,ench,潜在覚醒(エスパII),2
313314,ench,潜在覚醒(エスフI),2
313315,ench,潜在覚醒(死霊爆発II),2
313316,ench,潜在覚醒(獅子吼III),2
313317,ench,潜在覚醒(天羅地網II),2
313318,ench,潜在覚醒(ソウルエクスパンションII),2
313319,ench,潜在覚醒(クリムゾンロックII),2
313320,ench,スキル石(ファイアーウォールLv10),2
313327,ench,時間の注視者,2
313328,ench,星界の暴君,2
313372,ench,Mdef100%無視,2
312928,ench,潜在解放(アークメイジV),2
312945,ench,潜在解放(カーディナルVII),2
300580,card,教皇の夏休みカード,0
300441,card,バーニングナイトカード,1
300442,card,デッドセラカード,0
300443,card,ハードロックタイタンカード,1
300444,card,デッドウィーンカード,0
300445,card,ガイアポールカード,0
300446,card,パンチバグカード,1
300447,card,アフェルデカード,0
300448,card,ディスポールカード,0
300449,card,ティンバーズカード,0
300450,card,ルニレカード,0
312980,ench,潜在解放(ソウルアセティックV),2
313283,ench,潜在解放(シャドウクロスVI),2
313198,ench,潜在解放(マイスターVI),2
300455,card,コポカード,0
300456,card,アイスウィンドの卵カード,0
300457,card,グレーアイスウィンドカード,0
300458,card,ホワイトアイスウィンドカード,0
300459,card,ヨルムンガンド教団主教カード,1
300460,card,Jガーディアンカード,1
300461,card,怪しいアーウィン兵士カード,1
300462,card,上級ルガン呪術師カード,0
300463,card,上級ルガン治療師カード,0
300464,card,ヨルムンガンド教団術師カード,1
300465,card,ヨルムンガンド教団守衛カード,0
300466,card,ルガンクリーナーカード,0
300467,card,天使ウミウシカード,0
300468,card,雪ウサギウミウシカード,0
300469,card,メリベウミウシカード,0
300470,card,クマムシカード,0
300471,card,堕落した天使ウミウシカード,0
300472,card,究極のラスガンドカード,0
300473,card,雪嵐天使ウミウシカード,0
300474,card,ルガンチーフクリーナーカード,1
311215,ench,氷華の魔力(アークメイジI),2
311216,ench,氷華の魔力(アークメイジII),2
311217,ench,氷華の魔力(アビスチェイサーI),2
311218,ench,氷華の魔力(アビスチェイサーII),2
311219,ench,氷華の魔力(アビスチェイサーIII),2
311220,ench,氷華の魔力(インクイジターI),2
311221,ench,氷華の魔力(インクイジターII),2
311222,ench,氷華の魔力(インペリアルガードI),2
311223,ench,氷華の魔力(インペリアルガードII),2
311224,ench,氷華の魔力(ウィンドホークI),2
311225,ench,氷華の魔力(ウィンドホークII),2
311226,ench,氷華の魔力(ウィンドホークIII),2
311227,ench,氷華の魔力(エレメンタルマスターI),2
311228,ench,氷華の魔力(カーディナルI),2
311229,ench,氷華の魔力(カーディナルII),2
311230,ench,氷華の魔力(シャドウクロスI),2
311231,ench,氷華の魔力(シャドウクロスII),2
311232,ench,氷華の魔力(ドラゴンナイトI),2
311233,ench,氷華の魔力(ドラゴンナイトII),2
311234,ench,氷華の魔力(ドラゴンナイトIII),2
311235,ench,氷華の魔力(トルバドゥール&トルヴェールI),2
311236,ench,氷華の魔力(トルバドゥール&トルヴェールII),2
311237,ench,氷華の魔力(バイオロI),2
311238,ench,氷華の魔力(バイオロII),2
311239,ench,氷華の魔力(バイオロIII),2
311240,ench,氷華の魔力(マイスターI),2
311241,ench,氷華の魔力(マイスターII),2
311242,ench,氷華の魔力(スピリットハンドラーI),2
311243,ench,氷華の魔力(スピリットハンドラーII),2
311244,ench,氷華の魔力(ソウルアセティックI),2
311245,ench,氷華の魔力(ソウルアセティックII),2
311246,ench,氷華の魔力(ナイトウォッチI),2
311247,ench,氷華の魔力(ナイトウォッチII),2
311248,ench,氷華の魔力(ハイパーノービスI),2
311249,ench,氷華の魔力(ハイパーノービスII),2
311250,ench,氷華の魔力(ハイパーノービスIII),2
311251,ench,氷華の魔力(蜃気楼&不知火I),2
311252,ench,氷華の魔力(蜃気楼&不知火II),2
311253,ench,氷華の魔力(蜃気楼&不知火III),2
311254,ench,氷華の魔力(天帝I),2
311255,ench,氷華の魔力(天帝II),2
311256,ench,氷華の魔力(ルーンナイトII),2
311257,ench,氷華の魔力(ウォーロックII),2
311258,ench,氷華の魔力(レンジャーII),2
311259,ench,氷華の魔力(アークビショップII),2
311260,ench,氷華の魔力(メカニックIII),2
311261,ench,氷華の魔力(ギロチンクロスII),2
311262,ench,氷華の魔力(ロイヤルガードIII),2
311263,ench,氷華の魔力(ソーサラーII),2
311264,ench,氷華の魔力(ミンストレル&ワンダラーIII),2
311265,ench,氷華の魔力(修羅II),2
311266,ench,氷華の魔力(ジェネティックII),2
311267,ench,氷華の魔力(シャドウチェイサーIII),2
311268,ench,氷華の魔力(サモナーIII),2
311269,ench,氷華の魔力(サモナーIV),2
311270,ench,氷華の魔力(影狼&朧II),2
311271,ench,氷華の魔力(リベリオンII),2
311272,ench,氷華の魔力(星帝II),2
311273,ench,氷華の魔力(ソウルリーパーII),2
311343,ench,氷華の魔力(毒属性耐性),2
311344,ench,氷華の魔力(聖属性耐性),2
311345,ench,氷華の魔力(念属性耐性),2
313284,ench,潜在解放(シャドウクロスVII),2
312943,ench,潜在解放(エレメンタルマスターVI),2
312974,ench,潜在解放(蜃気楼&不知火IV),2
312956,ench,潜在解放(バイオロV),2
300192,card,魔剣士サクライカード,0
300193,card,ティアラ姫カード,0
312929,ench,潜在解放(アークメイジVI),2
313374,ench,潜在解放(アークメイジVII),2
313270,ench,潜在解放(アビスチェイサーVIII),2
313271,ench,潜在解放(アビスチェイサーIX),2
312934,ench,潜在解放(インクイジターV),2
313279,ench,潜在解放(インクイジターVI),2
313277,ench,潜在解放(インペリアルガードVII),2
313278,ench,潜在解放(インペリアルガードVIII),2
312940,ench,潜在解放(ウィンドホークVII),2
313346,ench,潜在解放(ウィンドホークVIII),2
313268,ench,潜在解放(エレメンタルマスターVII),2
313404,ench,潜在解放(エレメンタルマスターVIII),2
312946,ench,潜在解放(カーディナルVIII),2
313375,ench,潜在解放(カーディナルIX),2
313285,ench,潜在解放(シャドウクロスVIII),2
313403,ench,潜在解放(シャドウクロスIX),2
313321,ench,潜在解放(スピリットハンドラーVIII),2
313330,ench,潜在解放(スピリットハンドラーIX),2
313267,ench,潜在解放(ソウルアセティックVI),2
313390,ench,潜在解放(ソウルアセティックVII),2
312950,ench,潜在解放(ドラゴンナイトVI),2
313272,ench,潜在解放(ドラゴンナイトVII),2
